snr_db,method,estimator,equalizer,num_seeds,frames_per_seed,total_bits,bit_errors,total_symbols,symbol_errors,ber_mean,ber_std,ber_ci95,ser_mean,ser_std,ser_ci95,evm_rms_mean,evm_rms_std,evm_rms_ci95,evm_db_mean,evm_db_std,evm_db_ci95,channel_mse_mean,channel_mse_std,channel_mse_ci95,channel_nmse_mean,channel_nmse_std,channel_nmse_ci95,pilot_nmse_mean,pilot_nmse_std,pilot_nmse_ci95,data_nmse_mean,data_nmse_std,data_nmse_ci95,deep_fade_nmse_mean,deep_fade_nmse_std,deep_fade_nmse_ci95,estimator_time_ms_mean,estimator_time_ms_std,estimator_time_ms_ci95,ber_pooled,ser_pooled,ber_plot
0.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,345194,201900,179489,0.4274318969787023,0.002895590630076569,0.0071930458819641045,0.8889995047052998,0.002391504187857771,0.005940825740866335,5.26729413766796,2.097669698561609,5.21090040499284,14.014239453723993,3.207504051007485,7.967881773699648,1.3052180196841559,0.02414132815666827,0.059970383685719726,1.3052180274327594,0.024141330744190392,0.059970390113481015,0.8530006752411525,0.004613045894685499,0.011459441273023289,1.3007707637548447,0.020086171941631346,0.049896817204907774,7.764854815800985,0.21165351038091304,0.5257764669615661,0.4924416672050332,0.03258676758651302,0.08095001826570028,0.4274318969787023,0.8889995047052996,0.4274318969787023
5.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,308523,201900,170656,0.3820245170876671,0.0002335250170208153,0.000580108301418545,0.845250123823675,0.0005609745471923907,0.001393538028012683,5.8669468928025355,3.8007857364185385,9.441675182120042,14.261804281955648,5.193319666876825,12.900921233663382,0.9386214901010196,0.020829936378553293,0.05174443049132433,0.9386214962601661,0.020829938360948017,0.051744435415865826,0.2711087772250175,0.003918587733370804,0.00973431156526866,0.9329865928490957,0.005913695398653287,0.014690433755599032,4.368035496075948,0.10967042216341548,0.27243643155971964,0.537305666366592,0.01657017544099173,0.041162597703286716,0.38202451708766716,0.845250123823675,0.3820245170876671
10.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,280432,201900,162649,0.3472412085190688,0.001532525463611949,0.003807004298376101,0.8055918771669143,0.0008987244829927682,0.0022325553806756535,3.198949971386544,0.10208220028613824,0.2535862434292463,10.097182486592173,0.2784525763863764,0.691714545935437,0.8054263664782048,0.00833792990457929,0.02071256611389625,0.8054263700544834,0.00833793018596532,0.020712566812897897,0.08577771062652269,0.0010831611485895818,0.0026907214571141834,0.8176599655548732,0.009459023388735893,0.023497516716287234,3.294024486541748,0.18872042106000023,0.4688075149325478,0.5289013314177282,0.013273280963764652,0.03297265780074554,0.34724120851906887,0.8055918771669143,0.3472412085190688
15.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,261956,201900,155280,0.3243635463100545,0.001030899582368016,0.002560896529588054,0.7690936106983655,0.0026274111741487714,0.006526851181977177,3.057306236525751,0.11518375522470026,0.28613231013469703,9.702606681354778,0.33095737044116547,0.8221436848946231,0.7513651976982754,0.018475801388117285,0.045896434983031247,0.7513652034600575,0.018475803194351964,0.04589643946996693,0.027275282635043068,0.00022486255651487259,0.0005585895565991849,0.7688100268443425,0.009636486487274713,0.023938359491811584,2.916196001172066,0.19141993434745888,0.47551347769329494,0.5191663347068243,0.008625858995783645,0.02142782162766698,0.3243635463100545,0.7690936106983656,0.3243635463100545
20.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,256661,201900,153110,0.317807082714215,0.004391630213905069,0.01090941423042375,0.758345715700842,0.0065596243715879835,0.01629501027637827,3.2731978583973476,0.11095152742415008,0.2756188734506322,10.296150489549186,0.29229097074796023,0.7260910232391207,0.7428359870612621,0.014970122449108057,0.037187845725349535,0.7428359925250212,0.014970124155539315,0.037187849964359775,0.008575647446947792,0.00011088373171933408,0.00027545045958360403,0.7595123193164666,0.02750046485483789,0.06831494183656737,2.9980083767573036,0.19068520318836787,0.4736883043129989,0.5087926663691178,0.0038093118909149635,0.00946285532404082,0.317807082714215,0.758345715700842,0.317807082714215
25.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,257836,201900,153136,0.31926201089648343,0.0018699437185570066,0.004645197710118106,0.7584744923229322,0.00105971076211613,0.0026324674677203615,3.0294688695108754,0.2122281512344319,0.5272039539765047,9.613458968000211,0.5975172686416019,1.4843151804546564,0.7592267781992753,0.01588459906562405,0.03945953157495076,0.7592267836630344,0.015884597377383004,0.039459527381127506,0.002706419776659459,5.3044363222150086e-05,0.0001317695030759253,0.7769318754971027,0.014701490373932116,0.036520526656819235,2.814153842926025,0.10839662753475807,0.2692721502856467,0.525667999269596,0.020880499860751526,0.05187003714429038,0.31926201089648343,0.7584744923229322,0.31926201089648343
30.0,LS-linear+MMSE,LS-linear,MMSE,3,100,807600,255751,201900,152472,0.3166802872709262,0.006891455666767206,0.017119324910671932,0.75518573551263,0.008220404515242061,0.020420616862155495,4.241631470104181,1.9806239431504011,4.920142629975553,11.97201591159412,3.781499212678349,9.393764801168468,0.7413588137427967,0.017646370914155447,0.04383601546338769,0.7413588177164395,0.017646372159444566,0.043836018556857356,0.0008648613485274836,1.5375701156758712e-05,3.819535908810749e-05,0.7647968546549478,0.030577330949225597,0.07595830093564183,2.9080293465654052,0.07882875862507828,0.19582149207102104,0.506532332704713,0.04827448060290103,0.11992045778082625,0.3166802872709262,0.75518573551263,0.3166802872709262
0.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,345194,201900,179489,0.4274318969787023,0.002895590630076569,0.0071930458819641045,0.8889995047052998,0.002391504187857771,0.005940825740866335,5.267294450728507,2.0976702938160656,5.2109018836868835,14.014239786652553,3.2075047415951325,7.967883489214467,1.3052180196841559,0.02414132815666827,0.059970383685719726,1.3052180274327594,0.024141330744190392,0.059970390113481015,0.8530006752411525,0.004613045894685499,0.011459441273023289,1.3007707637548447,0.020086171941631346,0.049896817204907774,7.764854815800985,0.21165351038091304,0.5257764669615661,0.4924416672050332,0.03258676758651302,0.08095001826570028,0.4274318969787023,0.8889995047052996,0.4274318969787023
5.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,308522,201900,170656,0.3820232788509163,0.0002348311998964433,0.000583353039558335,0.845250123823675,0.0005609745471923907,0.001393538028012683,5.866946854387916,3.8007856828012696,9.441675048927362,14.261804244373915,5.193319618366533,12.900921113157136,0.9386214901010196,0.020829936378553293,0.05174443049132433,0.9386214962601661,0.020829938360948017,0.051744435415865826,0.2711087772250175,0.003918587733370804,0.00973431156526866,0.9329865928490957,0.005913695398653287,0.014690433755599032,4.368035496075948,0.10967042216341548,0.27243643155971964,0.537305666366592,0.01657017544099173,0.041162597703286716,0.3820232788509163,0.845250123823675,0.3820232788509163
10.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,280432,201900,162649,0.3472412085190688,0.001532525463611949,0.003807004298376101,0.8055918771669143,0.0008987244829927682,0.0022325553806756535,3.1989499471112244,0.10208218667705479,0.2535862096224089,10.097182421433319,0.2784525407928143,0.6917144575161271,0.8054263664782048,0.00833792990457929,0.02071256611389625,0.8054263700544834,0.00833793018596532,0.020712566812897897,0.08577771062652269,0.0010831611485895818,0.0026907214571141834,0.8176599655548732,0.009459023388735893,0.023497516716287234,3.294024486541748,0.18872042106000023,0.4688075149325478,0.5289013314177282,0.013273280963764652,0.03297265780074554,0.34724120851906887,0.8055918771669143,0.3472412085190688
15.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,261956,201900,155280,0.3243635463100545,0.001030899582368016,0.002560896529588054,0.7690936106983655,0.0026274111741487714,0.006526851181977177,3.057306236715393,0.1151837326636171,0.28613225408985954,9.702606683540232,0.3309573049014002,0.8221435220848207,0.7513651976982754,0.018475801388117285,0.045896434983031247,0.7513652034600575,0.018475803194351964,0.04589643946996693,0.027275282635043068,0.00022486255651487259,0.0005585895565991849,0.7688100268443425,0.009636486487274713,0.023938359491811584,2.916196001172066,0.19141993434745888,0.47551347769329494,0.5191663347068243,0.008625858995783645,0.02142782162766698,0.3243635463100545,0.7690936106983656,0.3243635463100545
20.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,256661,201900,153110,0.317807082714215,0.004391630213905069,0.01090941423042375,0.758345715700842,0.0065596243715879835,0.01629501027637827,3.273197868486477,0.11095151700854769,0.27561884757684146,10.296150516975302,0.29229094145118695,0.7260909504619012,0.7428359870612621,0.014970122449108057,0.037187845725349535,0.7428359925250212,0.014970124155539315,0.037187849964359775,0.008575647446947792,0.00011088373171933408,0.00027545045958360403,0.7595123193164666,0.02750046485483789,0.06831494183656737,2.9980083767573036,0.19068520318836787,0.4736883043129989,0.5087926663691178,0.0038093118909149635,0.00946285532404082,0.317807082714215,0.758345715700842,0.317807082714215
25.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,257836,201900,153136,0.31926201089648343,0.0018699437185570066,0.004645197710118106,0.7584744923229322,0.00105971076211613,0.0026324674677203615,3.029468839262167,0.2122281389548769,0.527203923472399,9.613458882606707,0.5975172398590676,1.4843151089548772,0.7592267781992753,0.01588459906562405,0.03945953157495076,0.7592267836630344,0.015884597377383004,0.039459527381127506,0.002706419776659459,5.3044363222150086e-05,0.0001317695030759253,0.7769318754971027,0.014701490373932116,0.036520526656819235,2.814153842926025,0.10839662753475807,0.2692721502856467,0.525667999269596,0.020880499860751526,0.05187003714429038,0.31926201089648343,0.7584744923229322,0.31926201089648343
30.0,LS-linear+ZF,LS-linear,ZF,3,100,807600,255751,201900,152472,0.3166802872709262,0.006891455666767206,0.017119324910671932,0.75518573551263,0.008220404515242061,0.020420616862155495,4.24163135279766,1.9806237436242142,4.920142134325028,11.97201575268644,3.7814989559678045,9.393764163464123,0.7413588137427967,0.017646370914155447,0.04383601546338769,0.7413588177164395,0.017646372159444566,0.043836018556857356,0.0008648613485274836,1.5375701156758712e-05,3.819535908810749e-05,0.7647968546549478,0.030577330949225597,0.07595830093564183,2.9080293465654052,0.07882875862507828,0.19582149207102104,0.506532332704713,0.04827448060290103,0.11992045778082625,0.3166802872709262,0.75518573551263,0.3166802872709262
0.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,243704,201900,149194,0.30176324913323427,0.000907213572215704,0.0022536434473527617,0.738949975235265,0.0009046012291760623,0.0022471540274919596,3.0952194812513305,0.9975085876588234,2.4779487003980933,9.53690796455234,2.6246158006365565,6.519907089217056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045509994379244745,0.00020454739589640848,0.000508123899986593,0.30176324913323427,0.738949975235265,0.30176324913323427
5.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,159800,201900,112191,0.19787023278850915,0.00172951313802076,0.004296348809125023,0.5556760772659732,0.004417376244748796,0.01097337091657054,1.4350946324202436,0.09665570790456635,0.24010608906165773,3.124732148228284,0.5764175160683032,1.4319004893787237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049096661192985875,0.0002561135995539428,0.0006362214511440718,0.19787023278850915,0.5556760772659732,0.19787023278850915
10.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,81488,201900,62784,0.100901436354631,0.00042642112385641857,0.0010592887948586878,0.31096582466567607,0.0014556356493938612,0.003615999411227472,0.8225097803598471,0.07688248177044431,0.19098667233891797,-1.7234291476727517,0.8345713734777765,2.073190222003414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004922332106313358,0.00027388769312175455,0.000680374747268052,0.100901436354631,0.31096582466567607,0.100901436354631
15.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,31729,201900,25368,0.03928801386825161,0.0007987087769057801,0.0019841025934176294,0.12564635958395245,0.0023078607209930367,0.00573304385048611,0.4373377704160031,0.05247784638457238,0.13036219723535697,-7.224512315897651,1.0264179460053933,2.549763527689312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004636999704719831,0.00012312249267170473,0.00030585322721048537,0.03928801386825161,0.12564635958395245,0.03928801386825161
20.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,11074,201900,8968,0.013712233779098562,0.0004119198856685941,0.001023265722209239,0.04441802872709263,0.0013780590420191337,0.0034232884352982627,0.3667655694714731,0.18645625102029825,0.46318300475110885,-9.387212691551674,4.05986403000642,10.08526134151762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004557333013508469,3.585198652006938e-05,8.906127175566884e-05,0.013712233779098564,0.04441802872709262,0.013712233779098562
25.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,3808,201900,3107,0.004715205547300643,0.0008167070194138011,0.0020288127063770325,0.015388806339772165,0.0024374991584923283,0.006055083581970487,0.1962746293166072,0.06760679941915018,0.1679446000078513,-14.507046763130226,3.126917402929657,7.767693442145963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004690998854736487,0.00022450036188533014,0.0005576898152609451,0.004715205547300644,0.015388806339772165,0.004715205547300643
30.0,PerfectCSI+MMSE,PerfectCSI,MMSE,3,100,807600,1432,201900,1122,0.0017731550272412086,0.00026252079262614194,0.0006521378010811872,0.0055572065378900444,0.0007582377903223222,0.00188356708941392,0.09742134409271362,0.0181659342478246,0.045126682334197955,-20.32222123577535,1.5531322377636212,3.8581943631637916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045736669562757015,0.0005013961524461637,0.0012455370908180327,0.0017731550272412084,0.0055572065378900444,0.0017731550272412086
0.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,243704,201900,149194,0.30176324913323427,0.000907213572215704,0.0022536434473527617,0.738949975235265,0.0009046012291760623,0.0022471540274919596,3.0952195135110756,0.9975087002821398,2.4779489801699204,9.536907999804649,2.6246160576303663,6.519907727625071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045509994379244745,0.00020454739589640848,0.000508123899986593,0.30176324913323427,0.738949975235265,0.30176324913323427
5.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,159800,201900,112191,0.19787023278850915,0.00172951313802076,0.004296348809125023,0.5556760772659732,0.004417376244748796,0.01097337091657054,1.4350946368376503,0.09665575355063978,0.24010620245279013,3.124732163104634,0.576417778876745,1.431901142231085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049096661192985875,0.0002561135995539428,0.0006362214511440718,0.19787023278850915,0.5556760772659732,0.19787023278850915
10.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,81488,201900,62784,0.100901436354631,0.00042642112385641857,0.0010592887948586878,0.31096582466567607,0.0014556356493938612,0.003615999411227472,0.8225097978568452,0.07688249766034579,0.19098671181162147,-1.7234289727591154,0.8345715311467419,2.0731906136748366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004922332106313358,0.00027388769312175455,0.000680374747268052,0.100901436354631,0.31096582466567607,0.100901436354631
15.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,31729,201900,25368,0.03928801386825161,0.0007987087769057801,0.0019841025934176294,0.12564635958395245,0.0023078607209930367,0.00573304385048611,0.4373377651202388,0.052477846163756725,0.13036219668682048,-7.224512421492214,1.0264179497394414,2.5497635369652016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004636999704719831,0.00012312249267170473,0.00030585322721048537,0.03928801386825161,0.12564635958395245,0.03928801386825161
20.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,11074,201900,8968,0.013712233779098562,0.0004119198856685941,0.001023265722209239,0.04441802872709263,0.0013780590420191337,0.0034232884352982627,0.36676556882200084,0.1864562500230297,0.4631830022737564,-9.387212702680143,4.059864018523365,10.085261312992133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004557333013508469,3.585198652006938e-05,8.906127175566884e-05,0.013712233779098564,0.04441802872709262,0.013712233779098562
25.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,3808,201900,3107,0.004715205547300643,0.0008167070194138011,0.0020288127063770325,0.015388806339772165,0.0024374991584923283,0.006055083581970487,0.19627462269713622,0.06760679285564536,0.16794458370320142,-14.507046997729303,3.1269171269213483,7.7676927565033145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004690998854736487,0.00022450036188533014,0.0005576898152609451,0.004715205547300644,0.015388806339772165,0.004715205547300643
30.0,PerfectCSI+ZF,PerfectCSI,ZF,3,100,807600,1432,201900,1122,0.0017731550272412086,0.00026252079262614194,0.0006521378010811872,0.0055572065378900444,0.0007582377903223222,0.00188356708941392,0.09742134702133746,0.01816593698673614,0.0451266891380314,-20.322220997075974,1.5531324175809422,3.8581948098547802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045736669562757015,0.0005013961524461637,0.0012455370908180327,0.0017731550272412084,0.0055572065378900444,0.0017731550272412086
0.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,255948,201900,153792,0.3169242199108469,0.0007279031375100262,0.0018082116343900423,0.7617236255572065,0.001432241210829248,0.0035578844041438905,4.834673880950985,2.679433305993611,6.656081321538591,12.872378531421878,4.479296414297193,11.127189144863687,0.13095648956795533,0.006879810302078507,0.01709039622108165,0.13095649037510157,0.0068798106092349464,0.017090396984100545,0.09658392544835807,0.00596565808079522,0.014819516213911504,0.09705971471965313,0.005727138698097163,0.01422700122036785,0.7875002807130417,0.061417780243985184,0.15257022407607798,2.5119590000637495,0.1351770085726564,0.33579830475693345,0.31692421991084696,0.7617236255572065,0.3169242199108469
5.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,169375,201900,117434,0.20972634967805845,0.0012920055615501613,0.0032095197392379184,0.5816443784051512,0.0024352336417358665,0.006049455726359158,1.7022282915348566,0.1839336288255845,0.456916463824722,4.587544178346456,0.9175985716326657,2.2794412160409414,0.0513257680243502,0.002311665087550847,0.005742494420921687,0.051325768372043966,0.0023116651493245684,0.005742494574376119,0.032346640890464184,0.0006503293521983713,0.0016155076688541368,0.03232137081213295,0.0008034201792095313,0.0019958063655556055,0.30304035322119793,0.028158695080727218,0.06995007636371299,2.7006559996516444,0.20595397740083393,0.5116180421463868,0.20972634967805845,0.581644378405151,0.20972634967805845
10.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,88756,201900,68030,0.10990094105993065,0.000594612839716983,0.001477100179031912,0.33694898464586426,0.0004556442053336185,0.0011318829536097526,1.0146746979411296,0.4086657948511415,1.0151821124921445,-0.3003488372960679,3.2427748698311465,8.055499344863819,0.02935728284996003,0.0016995837311330312,0.004222000040784896,0.0293572829850018,0.0016995837997278956,0.004222000211183986,0.012988909583849212,0.0005223303843477592,0.0012975406057513128,0.01282269882115846,0.0004447585062619807,0.0011048413780271316,0.10171776855985325,0.0024019277632091967,0.005966719337488082,2.5695876671428173,0.0029189527057253777,0.007251080495108074,0.10990094105993066,0.3369489846458643,0.10990094105993065
15.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,36488,201900,29115,0.04518078256562655,0.0007305932615414287,0.001814894272945735,0.14420505200594355,0.001733397008867249,0.004305996879162354,0.5236675153983527,0.07198064226451434,0.17880982796528974,-5.672701133035741,1.17921623657536,2.929335523585151,0.018414798860127726,0.0010052994191208431,0.002497302198638787,0.018414798991288988,0.0010052994093703038,0.002497302174417105,0.00600941992442434,0.000366320763302881,0.000909991222717853,0.00582561634054097,0.0003430042497954939,0.0008520697922076169,0.042172590874445935,0.003539295762334437,0.008792098076253108,2.4708353338064626,0.03460003007112234,0.08595123952737047,0.04518078256562655,0.14420505200594352,0.04518078256562655
20.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,14397,201900,11720,0.017826894502228824,0.0005719809474367869,0.0014208794419304056,0.05804853888063397,0.001471725510108155,0.0036559688410046595,0.3462745943708942,0.04301732942912289,0.10686097029367148,-9.255114746587184,1.0578501138596945,2.627845361218248,0.01836159473323884,0.0002844594183130214,0.000706636368493939,0.018361594883802655,0.00028445955075241344,0.0007066366974916272,0.004192584621099134,0.0001245597173463998,0.0003094234912251535,0.003978247603517957,0.00011697540452611505,0.00029058301373057263,0.025548287862523767,0.0018716358444925943,0.004649401183967729,2.445775666856207,0.016816772406681488,0.04177517852535984,0.017826894502228827,0.05804853888063398,0.017826894502228824
25.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,6128,201900,5050,0.00758791480931154,0.0010770375156977769,0.0026755095097147357,0.025012382367508672,0.0032910683677797557,0.008175467044350297,0.28923190817506983,0.05859692055260736,0.14556282013716992,-10.897105034043383,1.7950203104781872,4.459077646616651,0.016754616360024857,0.000806581215302194,0.0020036588145215927,0.016754616447724403,0.0008065812309684788,0.0020036588534388016,0.003483785424808351,3.602687562631432e-05,8.94957203798662e-05,0.0032767348240789335,3.1939169909296804e-05,7.934129645368556e-05,0.017856610784268315,0.0015595404688190143,0.0038741132915941032,2.5382253323914483,0.13993607388678153,0.34762047837643456,0.00758791480931154,0.02501238236750867,0.00758791480931154
30.0,ResidualCNN+MMSE,ResidualCNN,MMSE,3,100,807600,3721,201900,3016,0.0046074789499752355,0.000122322500062059,0.0003038659353997428,0.014938088162456661,0.000596639980894621,0.0014821358768783244,0.17225062756126464,0.02221059207668938,0.05517416937800716,-15.326255181094695,1.143072757498425,2.8395501441762776,0.01536590404090627,0.0007711216521151066,0.0019155723763663551,0.015365904113083766,0.0007711216774473028,0.001915572439295019,0.0030861423461465164,0.0001544840352271288,0.0003837596177710772,0.0029009747444069946,0.00014381963748919078,0.00035726778517716036,0.016709702313140343,0.0011118610213880153,0.002762015893455209,2.4542646664970866,0.22585290102544697,0.5610497087455276,0.0046074789499752355,0.014938088162456661,0.0046074789499752355
0.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,255948,201900,153792,0.3169242199108469,0.0007279031375100262,0.0018082116343900423,0.7617236255572065,0.001432241210829248,0.0035578844041438905,4.834673992879686,2.6794334501100723,6.656081679543727,12.872378682364085,4.479296550619264,11.127189483506484,0.13095648956795533,0.006879810302078507,0.01709039622108165,0.13095649037510157,0.0068798106092349464,0.017090396984100545,0.09658392544835807,0.00596565808079522,0.014819516213911504,0.09705971471965313,0.005727138698097163,0.01422700122036785,0.7875002807130417,0.061417780243985184,0.15257022407607798,2.5119590000637495,0.1351770085726564,0.33579830475693345,0.31692421991084696,0.7617236255572065,0.3169242199108469
5.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,169375,201900,117434,0.20972634967805845,0.0012920055615501613,0.0032095197392379184,0.5816443784051512,0.0024352336417358665,0.006049455726359158,1.702228283606339,0.18393362500784852,0.4569164543409401,4.5875441388418245,0.9175985590930497,2.2794411848908083,0.0513257680243502,0.002311665087550847,0.005742494420921687,0.051325768372043966,0.0023116651493245684,0.005742494574376119,0.032346640890464184,0.0006503293521983713,0.0016155076688541368,0.03232137081213295,0.0008034201792095313,0.0019958063655556055,0.30304035322119793,0.028158695080727218,0.06995007636371299,2.7006559996516444,0.20595397740083393,0.5116180421463868,0.20972634967805845,0.581644378405151,0.20972634967805845
10.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,88756,201900,68030,0.10990094105993065,0.000594612839716983,0.001477100179031912,0.33694898464586426,0.0004556442053336185,0.0011318829536097526,1.0146746955210613,0.4086657993553888,1.0151821236813152,-0.3003488693343783,3.2427749122892067,8.055499450335487,0.02935728284996003,0.0016995837311330312,0.004222000040784896,0.0293572829850018,0.0016995837997278956,0.004222000211183986,0.012988909583849212,0.0005223303843477592,0.0012975406057513128,0.01282269882115846,0.0004447585062619807,0.0011048413780271316,0.10171776855985325,0.0024019277632091967,0.005966719337488082,2.5695876671428173,0.0029189527057253777,0.007251080495108074,0.10990094105993066,0.3369489846458643,0.10990094105993065
15.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,36488,201900,29115,0.04518078256562655,0.0007305932615414287,0.001814894272945735,0.14420505200594355,0.001733397008867249,0.004305996879162354,0.5236675123841631,0.07198064611009472,0.17880983751824098,-5.672701190004655,1.1792163163978,2.9293357218750837,0.018414798860127726,0.0010052994191208431,0.002497302198638787,0.018414798991288988,0.0010052994093703038,0.002497302174417105,0.00600941992442434,0.000366320763302881,0.000909991222717853,0.00582561634054097,0.0003430042497954939,0.0008520697922076169,0.042172590874445935,0.003539295762334437,0.008792098076253108,2.4708353338064626,0.03460003007112234,0.08595123952737047,0.04518078256562655,0.14420505200594352,0.04518078256562655
20.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,14397,201900,11720,0.017826894502228824,0.0005719809474367869,0.0014208794419304056,0.05804853888063397,0.001471725510108155,0.0036559688410046595,0.34627459829202595,0.043017335140068474,0.10686098448044676,-9.255114659080894,1.0578502474750826,2.6278456931372722,0.01836159473323884,0.0002844594183130214,0.000706636368493939,0.018361594883802655,0.00028445955075241344,0.0007066366974916272,0.004192584621099134,0.0001245597173463998,0.0003094234912251535,0.003978247603517957,0.00011697540452611505,0.00029058301373057263,0.025548287862523767,0.0018716358444925943,0.004649401183967729,2.445775666856207,0.016816772406681488,0.04177517852535984,0.017826894502228827,0.05804853888063398,0.017826894502228824
25.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,6128,201900,5050,0.00758791480931154,0.0010770375156977769,0.0026755095097147357,0.025012382367508672,0.0032910683677797557,0.008175467044350297,0.289231918355918,0.05859693509424274,0.14556285626059476,-10.897104775549074,1.7950206409508724,4.459078467556311,0.016754616360024857,0.000806581215302194,0.0020036588145215927,0.016754616447724403,0.0008065812309684788,0.0020036588534388016,0.003483785424808351,3.602687562631432e-05,8.94957203798662e-05,0.0032767348240789335,3.1939169909296804e-05,7.934129645368556e-05,0.017856610784268315,0.0015595404688190143,0.0038741132915941032,2.5382253323914483,0.13993607388678153,0.34762047837643456,0.00758791480931154,0.02501238236750867,0.00758791480931154
30.0,ResidualCNN+ZF,ResidualCNN,ZF,3,100,807600,3721,201900,3016,0.0046074789499752355,0.000122322500062059,0.0003038659353997428,0.014938088162456661,0.000596639980894621,0.0014821358768783244,0.17225062690270546,0.022210596706677417,0.05517418087953506,-15.32625523456988,1.1430729875380046,2.839550715626272,0.01536590404090627,0.0007711216521151066,0.0019155723763663551,0.015365904113083766,0.0007711216774473028,0.001915572439295019,0.0030861423461465164,0.0001544840352271288,0.0003837596177710772,0.0029009747444069946,0.00014381963748919078,0.00035726778517716036,0.016709702313140343,0.0011118610213880153,0.002762015893455209,2.4542646664970866,0.22585290102544697,0.5610497087455276,0.0046074789499752355,0.014938088162456661,0.0046074789499752355
